gene,PM,MM,BN,SN,PMN
ENSG00000084072,27.0991,26.5386,24.70825,24.95745,24.846
ENSG00000084073,28.7736,28.24922,28.24535,28.573,28.32795
ENSG00000084207,34.70385,34.60703,34.5229,34.33615,34.6568
ENSG00000084463,26.40175,25.97945,26.2123,25.39335,24.8405
ENSG00000084623,28.97762,28.63723,28.60237,28.34143,28.42195
ENSG00000084652,27.03383,26.59842,26.15823,25.51093,24.72467
ENSG00000084733,29.61907,30.0801,30.63322,31.0343,30.9511
ENSG00000084754,32.45615,32.22413,31.47625,31.11362,30.9681
ENSG00000084774,30.12545,29.63867,29.33468,28.80528,28.96815
ENSG00000085063,29.56918,30.19412,30.21487,30.26585,30.40035
ENSG00000085117,27.46927,27.4194,26.65025,26.6675,25.45585
ENSG00000085265,29.81468,32.8264,33.14377,32.54815,32.73537
ENSG00000085365,26.98865,26.48557,26.3408,25.94347,26.60187
ENSG00000085377,30.0579,29.98108,29.9339,29.78145,29.86897
ENSG00000085415,26.98805,26.74642,26.70358,26.26572,25.47297
ENSG00000085449,29.13903,28.8779,28.8897,28.7645,28.8275
ENSG00000085491,29.41095,29.64795,29.9566,30.09747,30.04228
ENSG00000085719,32.4953,33.755,33.9525,33.53468,33.06708
ENSG00000085832,28.30935,28.32305,28.40642,28.64672,28.76265
ENSG00000085871,26.87507,27.03575,26.23555,25.2995,25.9831
ENSG00000085872,28.40095,27.81785,27.55422,27.1942,26.55943
ENSG00000086061,28.31067,28.06237,28.20245,28.10375,27.75597
ENSG00000086062,26.99792,26.11958,27.98753,26.7404,27.09078
ENSG00000086065,25.54225,25.66647,26.21718,26.0465,25.50192
ENSG00000086475,27.45202,27.55875,27.40883,27.20562,27.11203
ENSG00000086548,31.0842,30.55487,30.2432,29.86523,29.15892
ENSG00000086589,26.03262,26.33788,25.63652,25.31278,25.2218
ENSG00000086598,29.5952,29.25525,29.16747,29.30875,28.5432
ENSG00000086730,24.74982,25.14402,24.94865,24.4909,25.66575
ENSG00000086758,30.54365,29.86113,29.6073,29.13575,29.0308
ENSG00000086827,27.5506,27.33085,27.08495,26.82372,24.97928
ENSG00000087086,28.4878,28.00587,27.52425,28.5697,28.63125
ENSG00000087087,30.01665,29.7663,29.74148,29.52433,29.38987
ENSG00000087088,29.11313,29.15427,29.13845,28.7794,28.67462
ENSG00000087111,28.17905,28.18532,27.71715,27.31537,27.00062
ENSG00000087191,29.60152,29.3777,29.43695,29.31545,29.52407
ENSG00000087253,30.74902,31.13022,31.12728,31.20542,31.2326
ENSG00000087274,28.58225,29.17677,29.71825,29.78055,29.77835
ENSG00000087302,29.24582,28.8395,28.15727,27.7548,27.71613
ENSG00000087365,30.03325,29.84005,29.75398,29.39558,28.9847
ENSG00000087470,29.76067,29.5314,29.44185,28.9523,29.00665
ENSG00000088038,26.27668,25.67478,25.35997,24.87045,25.10847
ENSG00000088205,28.716,26.6588,25.04652,24.73195,24.5044
ENSG00000088247,30.70198,30.29857,29.96478,29.7326,29.84293
ENSG00000088832,29.98118,30.8792,30.14722,30.62902,30.64265
ENSG00000088833,29.27725,29.16897,29.13792,29.10095,29.3682
ENSG00000088888,27.55878,27.17087,26.50343,26.78095,27.43212
ENSG00000088930,28.77297,28.24853,27.7514,27.21677,26.71603
ENSG00000088986,25.45168,25.63133,24.68232,25.17703,25.50238
ENSG00000088992,27.46568,27.28097,27.10712,27.19045,26.36887
ENSG00000089006,28.67873,28.49687,28.38117,28.23678,28.40427
ENSG00000089009,32.3726,31.6044,31.18248,29.94237,29.7149
ENSG00000089050,24.74725,26.80493,26.6117,26.96895,26.86825
ENSG00000089060,26.27248,25.09277,26.05033,24.64945,24.2774
ENSG00000089154,30.90183,29.98493,29.46545,28.7093,28.2431
ENSG00000089157,32.0829,31.71258,31.34808,30.3962,29.5599
ENSG00000089159,25.45828,25.49393,25.65097,26.96118,28.1033
ENSG00000089195,25.10677,25.50998,24.4642,25.09238,24.68835
ENSG00000089220,31.90813,31.22402,31.15888,30.71285,30.84078
ENSG00000089248,32.61453,32.34542,31.72837,31.49575,31.2314
ENSG00000089280,30.35685,29.9058,29.47082,28.61543,27.53205
ENSG00000089289,25.23307,25.00112,24.822,25.40962,25.86557
ENSG00000089639,29.33373,29.66812,29.9358,29.94637,30.11743
ENSG00000089820,30.49605,30.72617,30.892,31.16643,31.25235
ENSG00000089902,26.43235,25.7864,24.52775,24.70213,25.2853
ENSG00000090013,27.72505,27.6434,27.38632,27.2236,27.65363
ENSG00000090054,27.81847,27.7183,27.29167,27.16307,27.01158
ENSG00000090060,26.6347,26.4682,26.51422,25.827,25.1114
ENSG00000090061,26.42195,26.06215,25.89675,25.01507,24.35148
ENSG00000090273,29.40877,28.6781,28.35065,27.61743,27.57595
ENSG00000090316,25.4304,25.26288,25.0887,24.58338,24.84887
ENSG00000090376,27.20562,27.92193,28.05555,28.08005,27.89425
ENSG00000090382,35.23242,36.10263,36.1189,36.29257,35.8309
ENSG00000090487,26.9182,27.21333,27.6197,27.31417,27.11685
ENSG00000090520,29.98848,29.38755,28.79025,28.32862,28.07
ENSG00000090615,27.03943,26.61832,25.59672,25.3111,25.53592
ENSG00000090621,28.36818,27.4315,27.23913,26.23917,25.25245
ENSG00000090686,26.48553,25.2675,24.51537,24.71555,24.7502
ENSG00000090861,30.28083,29.57167,29.01223,28.83915,28.66662
ENSG00000090863,28.57905,29.03827,28.41378,27.04475,26.828
ENSG00000090989,26.4833,26.3176,26.04798,26.6347,26.22387
ENSG00000091009,25.99292,25.78195,25.16745,25.04025,24.5816
ENSG00000091039,28.05075,28.73542,28.92455,29.04243,29.4826
ENSG00000091106,28.9518,31.1757,31.54747,31.4855,31.49765
ENSG00000091140,29.64258,29.47752,29.5401,29.67878,29.27255
ENSG00000091157,25.2122,25.57635,24.42795,23.88348,25.03405
ENSG00000091164,29.19282,28.97368,28.64405,28.88928,28.3889
ENSG00000091483,28.8373,28.69665,28.31733,28.12295,27.61915
ENSG00000091513,30.10758,27.98852,28.02208,29.74623,30.12195
ENSG00000091527,28.7073,29.36025,29.32728,29.73313,28.79042
ENSG00000091583,27.57648,26.91355,27.63725,27.69582,27.37915
ENSG00000092009,26.28912,24.54425,24.41822,24.67928,24.37035
ENSG00000092010,32.07677,31.7837,31.916,31.988,32.0134
ENSG00000092067,29.85218,30.34845,29.57297,27.19142,25.368
ENSG00000092094,27.86127,27.42445,26.85373,26.93145,26.66763
ENSG00000092098,25.89713,25.88788,25.7787,25.8973,25.91645
ENSG00000092108,28.70175,28.57483,28.75657,28.581,28.5858
ENSG00000092201,30.62548,30.16737,29.23842,28.5645,27.93042
ENSG00000092531,27.08898,27.17728,27.83383,28.89178,29.41485
ENSG00000092621,29.30513,28.1924,27.6339,27.70932,27.3187
ENSG00000092820,30.84828,31.3636,31.63285,31.56902,31.64552
ENSG00000092847,25.53125,25.30902,24.99837,24.67727,25.11832
ENSG00000092929,31.5322,31.96035,32.03735,32.20375,32.27773
ENSG00000092964,30.47103,30.90245,30.5738,30.5561,30.33047
ENSG00000093000,29.04025,28.74442,28.47707,28.91323,28.70513
ENSG00000093010,30.24573,30.07555,29.6978,29.16262,29.48593
ENSG00000093072,30.5757,29.35197,28.7201,27.26497,27.6273
ENSG00000093167,27.31152,27.8394,27.7481,27.99992,27.89177
ENSG00000094631,26.55893,26.26248,26.04235,25.39282,25.47178
ENSG00000094880,26.43028,25.6334,25.33013,24.76918,24.68765
ENSG00000094916,29.36572,29.42465,28.33413,27.82062,27.36848
ENSG00000095139,30.42227,30.2843,30.06397,30.0964,29.9994
ENSG00000095261,29.48262,29.61828,29.588,29.6179,29.37177
ENSG00000095319,26.5832,25.50085,24.41368,24.9201,25.35395
ENSG00000095321,26.16978,25.92122,24.56827,24.6102,24.21773
ENSG00000095380,29.20898,28.8502,29.06302,29.01912,28.80675
ENSG00000095383,26.59575,26.45463,25.62643,25.6693,26.25325
ENSG00000095485,28.14173,29.3198,28.87542,27.94227,24.91258
ENSG00000095906,26.24387,26.26985,25.5878,24.26837,25.10255
ENSG00000096006,24.92115,30.2016,31.55708,31.8792,31.54195
ENSG00000096060,28.2334,27.74448,27.98013,27.9309,27.93163
ENSG00000096063,30.90725,30.56532,30.7482,30.47532,30.05205
ENSG00000096384,32.92735,32.34165,32.12762,31.94953,31.67875
ENSG00000096401,28.5139,28.09955,28.04393,27.3921,26.9733
ENSG00000096696,25.7207,25.4276,25.3056,25.72465,26.20427
ENSG00000096746,29.79127,29.49857,29.40253,28.91878,29.33938
ENSG00000097033,26.06,25.7236,26.3636,27.27505,27.7059
ENSG00000099203,25.1123,25.41337,25.3615,24.2238,24.83033
ENSG00000099219,27.5201,27.0268,26.49967,26.02127,26.42093
ENSG00000099246,28.62207,29.17345,29.42587,29.25265,29.5654
ENSG00000099284,25.66248,24.64582,24.34675,24.8471,25.73602
ENSG00000099308,24.96777,24.55455,24.17943,26.22758,27.7114
ENSG00000099331,28.47648,28.83635,29.06992,29.49247,29.67553
ENSG00000099341,28.6935,28.4131,28.39405,28.59245,28.73307
ENSG00000099385,26.6084,27.04028,26.08548,25.42973,24.78973
ENSG00000099622,27.25883,26.4151,25.5661,24.86355,25.13468
ENSG00000099624,28.1209,27.8888,28.01018,27.28317,27.05218
ENSG00000099783,31.75202,31.7219,31.37513,31.27675,31.32003
ENSG00000099795,26.05218,25.8706,25.02305,24.90142,23.9427
ENSG00000099797,29.74357,29.17037,28.56038,27.9284,28.10288
ENSG00000099800,28.89603,27.3612,26.45012,25.8103,25.36228
ENSG00000099810,29.10872,28.86985,28.70638,28.91882,28.57892
ENSG00000099817,27.7275,27.1043,27.07455,25.54678,25.43195
ENSG00000099901,30.43192,30.19175,29.77917,29.78975,29.72855
ENSG00000099940,25.03345,25.27512,25.66915,25.97847,25.73337
ENSG00000099942,29.11823,29.19252,29.0229,28.96448,29.072
ENSG00000099956,26.84313,25.78015,26.17315,24.9147,24.92608
ENSG00000099968,27.42105,27.33405,26.87378,26.38233,26.62098
ENSG00000099977,29.69398,30.03373,29.7644,30.37258,30.2765
ENSG00000099995,30.45682,30.23965,29.88533,29.40275,29.10732
ENSG00000100023,25.54035,25.3004,24.8203,24.36028,24.8886
ENSG00000100028,30.7006,30.5726,29.87157,29.57013,29.46415
ENSG00000100029,26.97655,25.10983,24.483,25.1171,24.19505
ENSG00000100030,29.48878,30.53017,30.64613,30.68795,30.87775
ENSG00000100034,28.52003,28.5459,28.67752,28.6454,29.1481
ENSG00000100055,24.52382,24.66432,24.80838,24.57245,26.11775
ENSG00000100075,26.84837,26.52403,26.19347,25.9619,25.7107
ENSG00000100083,26.2135,26.18685,26.14278,25.22025,25.94185
ENSG00000100092,29.49563,29.6206,29.51703,29.643,29.80658
ENSG00000100097,24.48913,24.53795,27.42847,29.68962,29.4366
ENSG00000100129,31.62945,30.97212,30.70482,30.35357,30.0278
ENSG00000100138,29.4936,29.02988,28.6052,28.17788,27.2526
ENSG00000100201,31.47775,31.286,31.07055,30.6833,30.63208
ENSG00000100216,27.04325,26.69663,26.0215,24.97015,25.25675
ENSG00000100220,30.44877,30.1914,29.9882,29.68652,29.50017
ENSG00000100226,27.89098,28.20205,28.2327,27.74442,27.7144
ENSG00000100227,27.01085,26.77347,26.7299,24.9797,24.90635
ENSG00000100239,25.8774,25.97758,26.232,25.8897,26.35417
ENSG00000100242,30.433,31.25175,30.95448,30.92025,31.08877
ENSG00000100243,30.16005,30.2714,30.2291,30.30963,30.1601
ENSG00000100258,26.6277,26.68518,26.06202,26.00767,25.479
ENSG00000100266,29.07297,29.08693,29.49348,30.05895,30.0182
ENSG00000100284,28.94833,28.9842,28.8438,28.70218,28.94872
ENSG00000100288,26.5631,26.3918,26.5733,26.3203,26.76555
ENSG00000100296,25.99563,25.0629,24.16323,23.97818,24.56547
ENSG00000100297,31.81717,31.14842,29.29523,24.94035,24.8255
ENSG00000100299,27.06823,27.4691,27.5149,27.43838,27.17432
ENSG00000100300,30.77598,31.58045,31.62087,31.18642,30.99383
ENSG00000100304,29.70032,29.85718,29.88765,30.05775,30.3576
ENSG00000100316,31.97387,31.45968,30.7065,29.61443,29.00528
ENSG00000100321,28.13598,26.2609,26.66925,24.89417,24.17035
ENSG00000100330,26.55807,27.06048,27.04985,27.38087,27.23808
ENSG00000100345,35.13778,36.13055,36.44817,36.64297,36.608
ENSG00000100347,27.70012,27.05992,26.53513,25.83458,25.52315
ENSG00000100348,26.20168,25.11557,24.51405,24.88095,25.4342
ENSG00000100353,29.86283,29.37533,28.87833,28.2965,28.08375
ENSG00000100360,25.39645,25.1184,25.36192,25.2918,24.59848
ENSG00000100365,30.89227,31.5935,32.12542,32.58585,32.86585
ENSG00000100380,30.2873,30.0479,29.91595,30.00378,29.395
ENSG00000100387,26.5156,26.13713,26.00765,25.27403,25.51305
ENSG00000100393,24.97028,24.3453,24.7296,24.20327,24.99785
ENSG00000100401,29.13775,28.78215,28.18443,27.3642,27.191
ENSG00000100412,30.5568,30.22795,29.8199,29.02405,29.04795
ENSG00000100442,30.0533,29.58782,29.38697,28.95215,28.94022
ENSG00000100445,25.64518,25.70375,25.5728,24.73992,24.73548
ENSG00000100448,37.04425,36.5981,36.61078,36.71745,36.62042
ENSG00000100462,28.02882,27.91347,27.79928,27.7388,27.70117
ENSG00000100485,24.77245,24.50382,24.7938,25.14255,26.15727
ENSG00000100504,31.3195,33.19398,34.1498,34.76935,34.9421
ENSG00000100519,29.95642,29.7529,29.6294,29.51975,29.75147
ENSG00000100554,27.64835,27.3001,27.05532,27.30033,27.20945
ENSG00000100567,30.07763,29.9719,29.93405,30.28947,30.1816
ENSG00000100568,26.11427,25.94707,26.14245,26.50542,26.49837
ENSG00000100575,26.73988,25.74438,25.50155,25.01707,24.3646
ENSG00000100580,26.4007,25.4913,24.9079,25.45417,25.8776
ENSG00000100591,28.34003,27.94495,27.8679,27.6514,27.71673
ENSG00000100596,27.3061,26.90762,26.79212,25.47365,25.08765
ENSG00000100599,25.923,26.9007,27.36288,27.87872,28.1102
ENSG00000100603,27.8019,27.53288,27.14173,26.31553,25.50262
ENSG00000100612,30.4106,30.66938,30.87507,30.73358,30.7094
ENSG00000100614,26.65503,26.86438,26.67347,26.34858,26.88878
ENSG00000100632,30.37977,30.27257,30.08067,29.93583,29.40912
ENSG00000100650,27.70707,27.36192,27.0133,25.79015,24.38342
ENSG00000100664,29.39408,29.16208,28.80503,28.37398,28.30708
ENSG00000100714,31.9266,31.48753,31.38798,31.2681,31.1006
ENSG00000100722,25.63825,25.39627,25.0512,24.69588,24.52683
ENSG00000100749,30.74943,31.05487,30.7363,30.10343,29.93337
ENSG00000100764,29.40567,29.04195,28.99905,28.86062,29.0193
ENSG00000100784,28.05235,28.87122,29.10345,29.03375,30.57712
ENSG00000100796,26.61645,26.446,26.03722,25.07242,24.88457
ENSG00000100804,27.0875,26.65962,26.59548,26.67765,26.61488
ENSG00000100811,26.35663,26.29022,25.7168,25.5806,26.6807
ENSG00000100813,29.92527,29.85333,29.271,28.81168,28.7973
ENSG00000100815,26.46617,25.45172,25.3844,24.88403,25.40413
ENSG00000100823,32.56517,32.14943,32.0056,31.62485,31.66853
ENSG00000100836,26.44922,26.00295,25.19975,25.46578,24.6947
ENSG00000100883,29.15573,28.86778,28.31708,27.6333,27.33895
ENSG00000100902,31.15908,31.1473,31.2669,31.4968,31.12595
ENSG00000100911,31.38638,30.91995,30.96203,31.0784,30.7306
ENSG00000100934,28.88638,29.19902,29.10292,29.17672,29.19285
ENSG00000100938,26.60643,26.46525,26.70668,25.85438,26.0274
ENSG00000100941,28.19653,27.48555,27.98415,27.798,27.51523
ENSG00000100949,27.06553,26.61942,26.62438,26.67328,26.61838
ENSG00000100982,25.00345,24.89548,25.27205,24.6344,25.426
ENSG00000100983,29.53027,29.44857,29.567,29.55435,29.37497
ENSG00000100985,24.50633,31.8552,35.4313,36.32505,36.13952
ENSG00000100994,28.8759,28.9127,28.83962,28.7097,28.98295
ENSG00000100997,25.4259,24.8969,24.5654,24.63753,25.30815
ENSG00000101109,29.29988,30.03262,30.72638,31.14757,31.26083
ENSG00000101126,26.84512,26.2487,24.8561,25.15015,24.2229
ENSG00000101132,25.49888,26.36767,25.62345,24.78968,25.64868
ENSG00000101138,27.82515,27.52342,27.4405,26.25433,26.42375
ENSG00000101146,27.31513,26.68668,26.50433,26.26272,26.5744
ENSG00000101150,28.275,28.2556,28.4122,28.77293,28.38123
ENSG00000101152,28.8032,29.28843,29.52125,29.6017,29.59005
ENSG00000101158,26.90188,26.5697,26.62448,25.73053,24.48988
ENSG00000101160,29.4545,29.70253,30.22585,30.4581,30.22987
ENSG00000101161,28.9366,28.51655,27.89455,27.2047,26.87425
ENSG00000101182,30.25248,30.04182,30.0983,30.04478,29.5589
ENSG00000101191,25.2679,24.2254,25.95297,24.70512,24.8822
ENSG00000101193,26.88202,26.5465,25.53337,24.72628,24.87445
ENSG00000101220,28.9321,29.02715,28.88143,28.70315,28.54733
ENSG00000101265,27.91535,28.8922,29.3402,29.9379,29.83873
ENSG00000101266,28.7593,28.78543,28.6356,28.03262,27.9532
ENSG00000101290,26.1097,26.1104,25.92697,26.17705,25.92325
ENSG00000101294,28.65248,28.63332,27.86008,27.11498,26.607
ENSG00000101307,24.4597,25.5646,26.45795,25.31115,26.0595
ENSG00000101310,29.8459,28.44143,26.8609,24.87075,24.0686
ENSG00000101337,28.2922,27.19918,26.65002,25.7246,25.7605
ENSG00000101343,26.84297,26.98527,26.56795,25.85612,24.81307
ENSG00000101346,27.87102,27.90123,27.23655,26.76938,25.6482
ENSG00000101347,28.87082,28.90962,28.52368,27.78588,26.92455
ENSG00000101361,29.86335,29.24455,28.84345,28.5164,28.30905
ENSG00000101365,26.4661,26.30483,24.89122,24.89617,24.97138
ENSG00000101367,30.05112,30.5221,30.52342,30.42065,30.27332
ENSG00000101413,27.85505,28.02765,27.70335,27.58745,27.41953
ENSG00000101421,27.84745,28.36952,28.8769,29.28233,29.2253
ENSG00000101425,33.95238,34.9286,34.8638,34.95695,34.812
ENSG00000101444,31.41742,31.0227,31.1469,31.33983,31.21238
ENSG00000101464,27.30255,26.79518,26.4864,25.83207,26.01365
ENSG00000101474,31.68538,32.95533,33.36175,33.54235,33.5863
ENSG00000101557,29.03865,29.13705,28.9314,28.9556,29.10882
ENSG00000101558,29.28567,29.1275,29.1372,29.22525,29.5433
ENSG00000101596,30.1255,29.64025,29.31198,30.237,30.35612
ENSG00000101608,32.00892,32.74375,33.23757,33.3142,33.4458
ENSG00000101811,25.67638,24.84675,24.3216,24.4542,24.69223
ENSG00000101843,27.22077,26.94738,27.37862,27.65772,27.7575
ENSG00000101856,26.93637,26.48992,26.74397,26.2194,27.5352
ENSG00000101868,25.99138,25.00885,24.58717,24.94627,25.01195
ENSG00000101911,25.6682,25.09982,25.175,25.38765,25.3136
ENSG00000101916,24.48245,24.36482,25.21207,26.66725,26.66835
ENSG00000101972,29.36477,29.54903,29.3652,28.97503,29.02865
ENSG00000101997,28.00832,28.2085,28.30353,27.5247,27.811
ENSG00000102007,25.12545,27.98972,27.88565,28.03438,28.47978
ENSG00000102010,24.63537,25.44778,27.44073,27.78357,27.92145
ENSG00000102030,27.53935,27.0359,26.55763,26.14733,25.85395
ENSG00000102032,25.86993,26.17383,26.2344,25.95735,26.6478
ENSG00000102054,28.03925,28.0655,27.65778,26.68115,26.38828
ENSG00000102119,27.33192,26.67732,26.2766,25.62523,27.00645
ENSG00000102144,34.77765,35.21198,35.34368,35.49873,35.5859
ENSG00000102158,29.9727,29.67278,29.2035,28.59188,28.86883
ENSG00000102172,27.89607,27.5673,27.3877,27.8856,26.81087
ENSG00000102178,26.47795,26.8635,25.74025,24.67833,24.78122
ENSG00000102189,28.04622,28.17407,28.22268,28.20965,27.93705
ENSG00000102218,28.24628,29.16173,29.68858,30.15533,30.32575
ENSG00000102241,27.85288,27.2543,27.21068,25.2346,25.95228
ENSG00000102309,26.49587,26.19465,26.4604,25.8965,25.19618
ENSG00000102317,29.54232,29.24015,28.50512,27.06318,27.33512
ENSG00000102390,27.05375,26.52007,26.52795,26.34635,25.86735
ENSG00000102393,28.92645,28.96965,28.65328,27.9455,28.0787
ENSG00000102401,26.34155,25.67457,24.99135,24.63857,24.03205
ENSG00000102572,25.08825,26.36328,26.62947,27.1584,27.26947
ENSG00000102580,29.82315,29.2926,28.9791,28.48345,28.5213
ENSG00000102606,26.17028,26.28158,26.57133,26.9005,27.07203
ENSG00000102699,26.9038,27.66927,27.9926,28.1461,27.90585
ENSG00000102738,25.3542,25.15292,24.43325,23.5418,24.6713
ENSG00000102753,25.59255,25.36032,25.55593,24.6204,24.84283
ENSG00000102837,29.66035,33.06432,33.97877,34.24145,32.54175
ENSG00000102871,27.39207,27.56553,27.22133,27.49237,27.6601
ENSG00000102879,32.88748,33.71717,34.20775,34.5027,34.3841
ENSG00000102882,26.84923,27.50125,28.10835,28.46037,28.0633
ENSG00000102893,28.56263,28.3776,28.60753,28.5074,28.61232
ENSG00000102898,30.0458,29.5021,29.14527,29.364,29.55045
ENSG00000102900,29.34822,28.6096,28.41947,28.18872,28.18933
ENSG00000102921,24.7739,25.2397,25.6924,26.2167,26.87042
ENSG00000102967,25.86577,24.63528,24.21045,24.162,24.78708
ENSG00000102974,25.76163,25.98735,25.89297,25.2986,26.0141
ENSG00000102978,25.05337,25.58272,25.29423,25.38648,24.26095
ENSG00000103018,27.83945,27.49883,26.54968,26.67905,26.14555
ENSG00000103024,26.00835,26.48317,25.98978,25.60205,24.98808
ENSG00000103035,29.45222,29.207,29.0667,28.92292,29.07292
ENSG00000103043,27.15733,26.80748,26.7883,26.9515,26.94503
ENSG00000103051,25.46815,24.80953,24.96023,24.88837,24.30575
ENSG00000103111,25.0668,26.37298,26.61172,25.76965,25.44022
ENSG00000103150,25.26347,24.70595,23.89862,24.7971,24.3854
ENSG00000103152,25.43088,25.61567,25.8161,25.09273,24.44022
ENSG00000103187,30.48825,31.8033,32.3835,32.93085,32.72387
ENSG00000103194,25.64147,25.4254,25.33755,24.24835,24.13833
ENSG00000103196,24.6821,24.34317,26.79485,28.45857,28.55013
ENSG00000103257,26.05752,24.69227,24.37,24.33393,24.32603
ENSG00000103266,25.92948,25.49863,25.12657,25.16593,25.00643
ENSG00000103275,30.74845,30.91805,30.33018,29.96185,30.13237
ENSG00000103313,24.83025,26.13612,27.23505,27.56208,27.83405
ENSG00000103342,28.20117,27.57725,27.5656,26.28592,26.75345
ENSG00000103363,28.7851,29.06615,29.36123,28.83545,28.49235
ENSG00000103381,28.29713,29.03015,29.96377,30.74325,30.82385
ENSG00000103426,29.83145,30.3194,30.63528,31.09635,31.2145
ENSG00000103495,24.57347,25.57187,24.02427,24.78122,24.77607
ENSG00000103496,26.32662,26.1599,26.48483,26.39045,27.15595
ENSG00000103502,27.73787,27.58028,26.77883,27.03462,27.8063
ENSG00000103544,29.61518,29.65342,29.69268,29.51618,29.77665
ENSG00000103549,27.6611,27.76745,27.2409,25.60585,25.8828
ENSG00000103591,25.29022,24.7678,24.1974,24.22263,24.25307
ENSG00000103642,25.97715,25.83993,25.96988,25.31818,26.03162
